Date,Actual,Strategy_Ret,Weight_RF,Weight_GB,Weight_LSTM,Position,Market_Cum,HDE_Cum
2024-01-02,-0.010050031543215543,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,989.9499684567845,1000.0
2024-01-03,-0.007118102191826457,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,982.9034034165138,1000.0
2024-01-04,0.004318237424268,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,987.1478136775876,1000.0
2024-01-05,0.026906549504267914,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1013.7085551943335,1000.0
2024-01-08,0.0031154028680186146,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1016.8666657345209,1000.0
2024-01-09,0.014883480735742343,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1032.0011811647992,1000.0
2024-01-10,-0.0017910198974494143,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1030.1528465151416,1000.0
2024-01-11,-0.0019286198578426714,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1028.1660732787395,1000.0
2024-01-12,-0.0002569549459391857,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1027.9018809209638,1000.0
2024-01-16,-0.006719123381109073,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1020.9952813593817,1000.0
2024-01-17,0.013245416132813001,0.0,0.3708618680892389,0.3458047985774278,0.2833333333333333,0.0,1034.5187887306254,1000.0
2024-01-18,0.017512781962645385,0.010270666196154356,0.40384919160840343,0.35531747505826317,0.2408333333333333,0.42857142857142855,1052.6360907139247,1010.2706661961545
2024-01-19,-0.0024450610426167718,-0.0003770260937206285,0.43176945836273434,0.36352220830393234,0.2047083333333333,0.8571428571428571,1050.0623312164676,1009.8897677932781
2024-01-22,0.006020260813702628,0.005787641538304899,0.45378194794958965,0.37221596871707696,0.1740020833333333,0.8571428571428571,1056.3839803210353,1015.7346477624676
2024-01-23,0.007901771753615072,0.008796591056076043,0.4738963969370749,0.3782018322295917,0.1479017708333333,0.8571428571428571,1064.7312854177076,1024.6696500803216
2024-01-24,-0.011397142338940843,0.005924704999351743,0.49035303614027603,0.3839304586513906,0.1257165052083333,0.8571428571428571,1052.5963914050785,1030.7405154788364
2024-01-25,-0.0006024193881435287,-0.0010873929886404288,0.5057639334514571,0.38737703712145966,0.1068590294270833,0.8571428571428571,1051.962286931006,1029.6196954691973
2024-01-26,0.016533274497814398,0.010546143197263814,0.5167370197808988,0.3924328052060804,0.0908301750130208,0.8571428571428571,1069.3546681821852,1040.4782122163385
2024-01-29,-0.006194771734669914,-0.006688597959260543,0.5251979856154197,0.39759636562351247,0.0772056487610677,0.8571428571428571,1062.730260109393,1033.5188717694532
2024-01-30,-0.030330181716590344,-0.003194971675047286,0.5340231906514822,0.4003520079016103,0.0656248014469075,0.14285714285714285,1030.4974582045556,1030.216808248523
2024-01-31,0.015349304047618128,0.0034828024569995,0.5314453218400699,0.4127735969300587,0.0557810812298714,0.14285714285714285,1046.3148770108348,1033.804849879533
2024-02-01,0.04974069892189816,0.03605504492186876,0.5274639868907695,0.4251220940638398,0.04741391904539067,0.2857142857142857,1098.3593102857337,1071.0787301823857
2024-02-02,-0.0035155136461718856,0.0008447272713417848,0.5232877389607534,0.4364104298506645,0.040301831188582,0.42857142857142855,1094.4980131420243,1071.9834995955248
2024-02-05,6.549654881604292e-05,-0.004844236219858157,0.519920902075151,0.44582254141455424,0.0342565565102947,0.5714285714285714,1094.5696989845712,1066.7905582996939
2024-02-06,0.01620577041072863,0.0127927456700047,0.5165878051465057,0.4542941218197436,0.0291180730337505,0.7142857142857143,1112.3080442248554,1080.4377385951843
2024-02-07,-0.0003169953306843856,-0.001529538023240543,0.5195659630581771,0.4556836748631348,0.024750362078687898,0.42857142857142855,1111.9554477685533,1078.785167992259
2024-02-08,0.01726898774977893,0.008415089856320971,0.5271067473227247,0.45185544491039054,0.021037807766884704,0.42857142857142855,1131.1577927743685,1087.8632421165798
2024-02-09,-0.009766181939640328,-0.010051896225354615,0.5332802297367122,0.4488376336614358,0.017882136601852,1.0,1120.1106999676922,1076.928153699446
2024-02-12,-0.016100653581739344,-0.016100653581739344,0.5370701875235321,0.4477299963648936,0.0151998161115742,1.0,1102.0761856143126,1059.5889065643091
2024-02-13,0.014699733346282457,0.014699733346282457,0.5378221103649142,0.44925804594024765,0.0129198436948381,1.0,1118.2764116701312,1075.1645809474835
2024-02-14,0.004395259874934229,0.004395259874934229,0.5101747429757341,0.42525840997516723,0.0645668470490987,1.0,1123.1915271114303,1079.8902086890723
2024-02-15,-0.008183985219842057,-0.008183985219842057,0.48581253737824204,0.40460701640687624,0.10958044621488162,1.0,1113.9993442544985,1071.0524031821087
2024-02-16,-0.013589914577009874,-0.013589914577009874,0.4646089103619549,0.38535643633218103,0.150034653305864,1.0,1098.860188327235,1056.4968925153626
2024-02-20,-0.001183781308888557,-0.0027028087270474,0.4461796422524503,0.3675809642133388,0.18623939353421085,0.8571428571428571,1097.5593781752114,1053.6413834941736
2024-02-21,0.04247995314022744,0.03925895348043184,0.430964104247448,0.3532162521298006,0.21581964362275127,0.7142857142857143,1144.1836491287113,1095.006241553829
2024-02-22,-0.005727752805701885,-0.0045614543154785855,0.4172848053015306,0.3472514608303418,0.23546373386812755,0.5714285714285714,1137.6300480221762,1090.0114206078174
2024-02-23,-0.003240876880148771,0.004996581895091729,0.40488346142924386,0.34391574857857343,0.2512007899921827,0.5714285714285714,1133.9431291013786,1095.4577519374695
2024-02-26,0.002630391755465186,0.00013189686031459986,0.3934175854025099,0.33997831089577696,0.2666041037017131,0.5714285714285714,1136.9258437593332,1095.6022393755572
2024-02-27,-0.004867382332165086,-0.0014334797212907572,0.3845549822267748,0.3377003908606176,0.27774462691260754,0.5714285714285714,1131.3919909944373,1094.031715782812
2024-02-28,0.011051068644019798,0.007325608063802757,0.37786855742776454,0.3342630773830919,0.2878683651891435,0.5714285714285714,1143.895081550211,1102.0461633420061
2024-02-29,0.009402631889063758,0.01098370954868247,0.372438476738784,0.33249456613851885,0.2950669571226971,0.5714285714285714,1154.6507059217379,1114.1507183093945
2024-03-01,-0.014541546601452241,-0.007039097255356613,0.3685385652323091,0.33170420536374906,0.2997572294039417,0.7142857142857143,1137.8602988731773,1106.3081030460894
2024-03-04,-0.018478591563589643,-0.013687123586837284,0.3640264891440364,0.33292568693882246,0.3030478239171411,0.7142857142857143,1116.8342431538756,1091.165927314578
2024-03-05,3.117148025265706e-05,0.0054867348761431,0.3582820868715148,0.3352021887364809,0.30651572439200425,0.5714285714285714,1116.8690565304314,1097.1528654636343
2024-03-06,0.021104544973062644,0.010885733645176228,0.3531360247172711,0.3373572319571932,0.30950674332553557,0.2857142857142857,1140.4400697629999,1109.0961793251133
2024-03-07,-0.011962369394854315,-0.012015776489266229,0.3472655022551486,0.34400823144678755,0.3087262662980638,0.5714285714285714,1126.7977043758015,1095.7695275292435
2024-03-08,-0.006481516900436758,-0.0030770230001639573,0.34324639984591326,0.34657777676448065,0.31017582338960603,0.14285714285714285,1119.4943460115164,1092.3978194901574
2024-03-11,0.022721132336876372,0.010224514806122686,0.3402615471938829,0.34746669460366897,0.31227175820244807,0.14285714285714285,1144.9305251976286,1103.5670571697106
2024-03-12,-0.008783653583769929,-7.142857142857143e-05,0.34057573511372813,0.3416628924013329,0.31776137248493885,0.0,1134.873852086809,1103.4882309513412
2024-03-13,-0.0013904995074928705,0.002574845639585272,0.340812319917062,0.33743788978276573,0.3217497903001721,0.7142857142857143,1133.2958105544155,1106.3295428111398
2024-03-14,-0.010125985015489728,-0.010752836129506314,0.34110311295863865,0.3340010149762748,0.3248958720650864,0.7142857142857143,1121.8200741586243,1094.43336253206
2024-03-15,0.02158602254590627,0.012580022258159015,0.340498366130456,0.3298192726850339,0.32968236118451005,0.8571428571428571,1146.0357075718625,1108.2013585927853
2024-03-18,0.0031464724757727285,0.0051849367894278,0.34092475576433146,0.3276747822141398,0.3314004620215287,0.8571428571428571,1149.6416773819901,1113.947312587047
2024-03-19,0.014731988205932372,0.0146605596345038,0.34203618954458975,0.32670478442926637,0.33125902602614377,1.0,1166.57818501423,1130.2784035929246
2024-03-20,-0.005537145340282058,-0.005537145340282058,0.3432655554346879,0.3277787629816225,0.3289556815836896,1.0,1160.1186720530038,1124.0198877972484
2024-03-21,0.0075206645186943,0.0075206645186943,0.34468484210612244,0.3278715629876932,0.32744359490618435,1.0,1168.8435353873876,1132.473264285712
2024-03-22,-0.002390930402244057,-0.002390930402244057,0.3462422415769664,0.329497919185186,0.32425983923784757,1.0,1166.0489118431635,1129.7655995284028
2024-03-25,-0.003436384721716429,-0.0067968177549882,0.34724943387569435,0.3311130640191169,0.32163750210518866,0.7142857142857143,1162.0419191777316,1122.0867886425533
2024-03-26,0.001956451977108286,0.0001482532423993144,0.3465869116438062,0.3333779483403317,0.32003514001586203,0.8571428571428571,1164.3153983879895,1122.253141647223
2024-03-27,-0.006692096806761529,-0.003002820080443143,0.3463793162894292,0.33508876295011614,0.31853192076045467,0.7142857142857143,1156.5236870283738,1118.8832173781443
2024-03-28,0.006128093984419022,0.004177333457236999,0.3462887148978648,0.3368945082507905,0.3168167768513447,0.42857142857142855,1163.6109728776908,1123.557165676839
2024-04-01,-0.009821861621243056,-0.007929337772766743,0.3478840150436309,0.3388970705147069,0.31321891444166206,0.2857142857142857,1152.1821469211259,1114.6481014031751
2024-04-02,0.005454615317514828,0.0044835705436666,0.3485666520862689,0.3384533140936403,0.31298003382009065,0.8571428571428571,1158.466857308289,1119.64570479718
2024-04-03,-0.00892519218922073,-0.010613944387591443,0.3491972047590996,0.33797955386326434,0.31282324137763595,0.7142857142857143,1148.12731796197,1107.7618475526574
2024-04-04,0.012052087619995402,0.013024949980069558,0.34809482288029947,0.3353287280286835,0.3165764490910169,0.5714285714285714,1161.964648996958,1122.1903902068602
2024-04-05,0.004417853761731685,3.100822249747143e-05,0.3473540914177189,0.3347317287280744,0.3179141798542066,0.42857142857142855,1167.0980388925282,1122.2251873361643
2024-04-08,0.0032455859596972427,0.0013381914727472,0.34640390414822636,0.33262883265339394,0.32096726319837965,0.42857142857142855,1170.885955901148,1123.7269395123596
2024-04-09,-0.0033127858311819284,-0.003601006701938829,0.3462209541335273,0.33175961756251404,0.3220194283039586,0.5714285714285714,1167.0070614965086,1119.6803912720263
2024-04-10,0.022279326483056243,0.010155393667637043,0.34646914194381856,0.3313233543821267,0.32220750367405465,0.7142857142857143,1193.0071928276216,1131.0511864273276
2024-04-11,-0.014302982218828728,-0.006929668900588285,0.34644826945355806,0.3339432805247573,0.31960845002168464,0.42857142857142855,1175.9436321616731,1123.2133761957687
2024-04-12,-0.02523504508511487,-0.01745667438859574,0.3456273123423729,0.33441867751739923,0.3199540101402278,0.8571428571428571,1146.2686415865196,1103.6058060186035
2024-04-15,-0.004722735880524543,-0.003672987100532372,0.34388208420647565,0.3327046970172927,0.32341321877623164,0.5714285714285714,1140.8551175441787,1099.5522761290247
2024-04-16,-0.01133886424616847,-0.001835099282050057,0.3435860848381646,0.3298932220003835,0.32652069316145177,0.42857142857142855,1127.9191162417987,1097.5344885365237
2024-04-17,-0.006355274506840427,-0.0017662318532226,0.3431416672862976,0.32539603013177043,0.33146230258193193,0.14285714285714285,1120.750880636569,1095.59598816286
2024-04-18,-0.03191936321681189,-7.142857142857143e-05,0.3429925675244471,0.3219494053895711,0.33505802708598165,0.0,1084.9772262019687,1095.5177313065626
2024-04-19,0.0071021806479839005,0.0019589198652436427,0.34242016782242873,0.31639745808064346,0.34118237409692764,0.14285714285714285,1092.6829304614037,1097.6637627531459
2024-04-22,0.019065379809101456,0.0018099439330566142,0.34263114498199937,0.3135512480312025,0.3438176069867979,0.14285714285714285,1113.5153455415723,1099.650472621077
2024-04-23,0.012496960160044828,-7.142857142857143e-05,0.3425743306274208,0.3135414146687571,0.343884254703822,0.0,1127.4309024524039,1099.571926158747
2024-04-24,-0.010632459781957428,-0.0028813340236934428,0.34256141028745246,0.3141023648639907,0.3433362248485567,0.14285714285714285,1115.4435387251426,1096.4036921564075
2024-04-25,0.029464605407393814,0.012948248132250515,0.34194644372753263,0.31368551012373475,0.34436804614873257,0.2857142857142857,1148.3096424479058,1110.6001992155643
2024-04-26,0.016824380750014186,0.02179559586199933,0.3416631245571488,0.3145307418234596,0.34380613361939144,0.14285714285714285,1167.629241091362,1134.8063923219227
2024-04-29,-0.02574471488896494,-0.013174886385511186,0.34161743863097255,0.31593623324283576,0.3424463281261917,0.42857142857142855,1137.5689591834464,1119.8554470335296
2024-04-30,0.0002816885613878005,-0.008109014047694272,0.34077867202341083,0.31653047091135506,0.3426908570652341,0.5714285714285714,1137.8893993470383,1110.7745234821477
2024-05-01,0.0167690949048364,0.010345139220828584,0.3404089904429178,0.3174359126251162,0.34215509693196594,0.5714285714285714,1156.970774675896,1122.2656405705202
2024-05-02,0.022605054443768226,0.0013251660402619143,0.34033969710201023,0.31968884179152524,0.3399714611064644,0.2857142857142857,1183.1241620272933,1123.7528288855572
2024-05-03,0.016303830908308673,0.009336012873063302,0.34013110689735954,0.32393849409222175,0.3359303990104187,0.7142857142857143,1202.413618308521,1134.244199762174
2024-05-06,-0.005233452475513315,-0.0060902223233547294,0.3399183378096608,0.32799395651433444,0.3320877056760046,0.8571428571428571,1196.1208437811933,1127.3364004166467
2024-05-07,-0.0028264741479680573,-0.002897902719396629,0.339999447820715,0.33074828929265865,0.3292522628866262,1.0,1192.7400391383999,1124.0694891962044
2024-05-08,-0.0003478124735286002,-0.0019625140893533145,0.340196868312835,0.33297093260433336,0.3268321990828315,0.7142857142857143,1192.3251892751107,1121.8634869862447
2024-05-09,-0.0036223484282568857,-0.0037652055711140287,0.340481460890039,0.33658060092154385,0.3229379381884171,1.0,1188.006171999769,1117.6394403350148
2024-05-10,0.0031623093178035854,0.00019083228996087125,0.3408669208952975,0.33866609302489203,0.3204669860798103,0.8571428571428571,1191.763014987092,1117.8527220287644
2024-05-13,0.010647422990441243,0.004858462668960585,0.3414357033340904,0.340659000680646,0.31790529598526346,0.7142857142857143,1204.4522199120229,1123.283767748137
2024-05-14,0.010427359156992071,0.013220312850039443,0.34244191033293925,0.3459067829335047,0.31165130673355596,0.8571428571428571,1217.011475796482,1138.1339305771385
2024-05-15,-0.0032216301342426435,-0.003919528057679043,0.34273143795465344,0.35032760824385056,0.30694095380149594,0.8571428571428571,1213.090714952337,1133.6729827028448
2024-05-16,0.0010281923132923574,-0.001112548961059657,0.34308085574307684,0.35210619203106425,0.30481295222585886,0.8571428571428571,1214.3380055007776,1132.4117160037574
2024-05-17,0.0030294982471893855,0.005875864200842714,0.34425407300101846,0.3531424949415451,0.3026034320574364,0.7142857142857143,1218.0168403599375,1139.0656134664387
2024-05-20,0.011813207743906928,0.002603831494661086,0.3448247643241921,0.3533342772280732,0.30184095844773456,0.7142857142857143,1232.4055263306868,1142.031548385268
2024-05-21,-0.0064335698180768425,-0.0014493630896589,0.3453648853272315,0.35404136382377366,0.30059375084899476,0.7142857142857143,1224.4767593328545,1140.3763300118123
2024-05-22,-0.0004404825852887708,0.0016500309481439867,0.3460596536339494,0.3535404404486079,0.30039990591744264,0.7142857142857143,1223.9373986442777,1142.2579862488626
2024-05-23,0.01638795779932193,0.012562520595773912,0.3452868959307499,0.34901692041619686,0.30569618365305307,0.7066125491188556,1243.995233082272,1156.6076257268014
2024-05-24,0.010813597488574972,0.011116243522429198,0.3448794929817569,0.3476546859810368,0.30746582103720616,0.5714285714285714,1257.44729681053,1169.4647577542792
2024-05-28,-0.0016118447042098572,-0.0016527531953442144,0.34556506819813626,0.34753399665534734,0.30690093514651634,0.8571428571428571,1255.4204870443427,1167.5319211390586
2024-05-29,-0.014747214755480659,-0.012628140803743344,0.34639667779848954,0.34529245311766754,0.30831086908384286,0.8571428571428571,1236.9065315134696,1152.7881636460495
2024-05-30,-0.0028507141767211428,-0.000560450466206343,0.3459292766086903,0.3423314831781982,0.3117392402131114,0.7142857142857143,1233.3804645288053,1152.142082982297
2024-05-31,0.0116814662876592,0.006737336519046286,0.3463041789012771,0.3391594617412781,0.31453635935744473,0.42857142857142855,1247.788156845056,1159.9044519131037
2024-06-03,0.0028328578619655426,0.0007889722780215429,0.34654649556008943,0.3374683702211464,0.3159851342187641,0.42857142857142855,1251.322963335242,1160.8195843708168
2024-06-04,0.019685504886065526,0.013751430282549715,0.34771068367072094,0.33650930892918696,0.315780007400092,0.42857142857142855,1275.955887644024,1176.7825139559102
2024-06-05,0.0035070170971723863,-0.0030713687492177283,0.34797810271991175,0.3383846064399739,0.3136372908401142,0.42857142857142855,1280.4306867572295,1173.1681809179202
2024-06-06,-0.001561246114457586,0.0014089691332608712,0.3484313550058759,0.34044767952995475,0.3111209654641693,0.42857142857142855,1278.4316193226975,1174.8211386729572
2024-06-07,0.0022630434567502858,0.003735447516871143,0.34880269234744826,0.34215273438183086,0.3090445732707207,0.7142857142857143,1281.3247656337082,1179.2096213781808
2024-06-10,0.011219247948449284,0.008156202160867142,0.34891770550021306,0.34292063095150754,0.3081616635482793,0.7142857142857143,1295.7002658818415,1188.8274934401811
2024-06-11,0.018540604988639315,0.011901543814512944,0.34872806714549726,0.34348177791453743,0.30779015493996514,0.7142857142857143,1319.7233326952319,1202.976375941257
2024-06-12,0.004375699531502885,0.00013031212690014265,0.34858515472894086,0.3458802618104046,0.3055345834606545,0.8571428571428571,1325.4980454638198,1203.1331383514164
2024-06-13,-0.0004802113130979426,-0.00032606657590054786,0.3488571225758136,0.34742052980125465,0.3037223476229317,0.9909562346975757,1324.8615263068991,1202.7408368486417
2024-06-14,0.012649944296496157,0.011468239963553197,0.34900001843705153,0.3494443919502919,0.30155558961265644,0.97781701489071,1341.6209508152524,1216.5341573795868
2024-06-17,-0.0038816460361256852,0.0005846085445571313,0.3505929865572957,0.35000837861280604,0.2993986348298981,0.5714285714285714,1336.4132531695373,1217.2453536427363
2024-06-18,-0.006687893262094172,-0.006902178976379887,0.3509075385602324,0.3480544954507376,0.30103796598903,1.0,1327.4754639782914,1208.8437083537274
2024-06-20,-0.0006347279237353998,-0.005833984555111957,0.3516719597049341,0.3454956941099807,0.3028323461850851,0.7059186455694019,1326.6328782332307,1201.7913328296474
2024-06-21,-0.011892467567869727,-0.01202759823818717,0.35163198871101614,0.3438149658119255,0.3045530454770583,0.995820402640975,1310.8559397543722,1187.336669512237
2024-06-24,0.022843353975423857,0.02269949040065287,0.3513275230135588,0.3422526826119586,0.30641979437448247,0.9945182978661089,1340.8002859969681,1214.288606844173
2024-06-25,0.01663075663023581,0.016205353230520397,0.3510496086973039,0.3423449416087299,0.306605449693966,0.8571428571428571,1363.0988092431342,1233.9665826418793
2024-06-26,0.0049376434870407,0.004866214915612128,0.3509461473904772,0.3435057111913554,0.30554814141816733,1.0,1369.8293052007866,1239.9713292316983
2024-06-27,-0.014419915777976059,-0.014419915777976059,0.35152742242902324,0.34491965105559375,0.3035529265153829,1.0,1350.0764819895878,1222.091047097072
2024-06-28,0.020520507135570045,0.019570248664287443,0.3508558469837298,0.3440014315802311,0.30514272143603893,0.8571428571428571,1377.7807360718207,1246.007672779161
2024-07-01,0.02096105641046397,0.020442976569013113,0.3502538392386213,0.34467950704617767,0.30506665371520103,0.7142857142857143,1406.6604758018723,1271.479778438596
2024-07-02,0.01602793676631934,0.0092229043332196,0.34935627241284867,0.3463368901962038,0.3043068373909475,0.7142857142857143,1429.2063409597056,1283.2065147967587
2024-07-03,0.01924709235470227,0.021904056623968143,0.3490460348636832,0.3495207537570305,0.3014332113792862,0.8571428571428571,1456.714407398083,1311.3139429571117
2024-07-05,-0.00045791399678978554,-0.0031485936266842283,0.34848829419288974,0.3522107016630413,0.2993010041440689,0.8571428571428571,1456.04735748161,1307.185148233735
2024-07-08,0.007514880571243143,0.003971276486059957,0.348026754992235,0.3537071056440143,0.2982661393637506,0.8571428571428571,1466.9893794791585,1312.3763418758424
2024-07-09,0.012366695536003157,0.012295266964574586,0.3480461444575141,0.3550354578430843,0.29691839769940154,1.0,1485.1311904897273,1328.5123593571977
2024-07-10,-0.04032805221794528,-0.04032805221794528,0.34845374662180895,0.35663604872064153,0.2949102046575494,1.0,1425.2387422891584,1274.9360435568549
2024-07-11,0.0031851122191580714,0.0031851122191580714,0.34768388288159985,0.35504813910617533,0.29726797801222477,1.0,1429.7782876224412,1278.996857927833
2024-07-12,0.0032255294951857713,0.0045727326387763135,0.346485452287581,0.3536058486378724,0.2999086990745465,0.2857142857142857,1434.3900796607436,1284.8453686049718
2024-07-15,-0.004848714627388557,8.768085662361426e-05,0.3457003910628048,0.3526867941491158,0.3016128147880793,0.42857142857142855,1427.4351315001115,1284.95802494752
2024-07-16,-0.03359938491622453,-0.021866602769576342,0.3455427506859668,0.3491798962920591,0.30527735302197406,0.7142857142857143,1379.4741890738978,1256.8603582404135
2024-07-17,-0.0012948021054185138,-0.002728174138734857,0.3434803313112139,0.346243710507148,0.310275958181638,0.2857142857142857,1377.6880429895143,1253.431424315061
2024-07-18,-0.010675776968214415,-0.005666286797757144,0.34101662749297146,0.3435355093718625,0.315447863135166,0.2857142857142857,1362.9801527107825,1246.3291223835704
2024-07-19,0.021781149525687403,-0.00014285714285714287,0.3381639340448123,0.34083418832819323,0.3210018776269944,0.0,1392.6674272175203,1246.151075366087
2024-07-22,0.0007665598020548858,0.0005983271281081429,0.33618782803752856,0.33970778088094533,0.324104391081526,0.14285714285714285,1393.7349900848565,1246.8966813601996
2024-07-23,-0.0560596853155577,-0.027553959448899046,0.3351602944388549,0.33915105555358804,0.3256886500075569,0.2857142857142857,1315.6026451274176,1212.5397407650337
2024-07-24,-0.011465132089288942,-0.00014285714285714287,0.3342184993139185,0.3357780343714478,0.3300034663146336,0.0,1300.519087024014,1212.3665208020673
2024-07-25,0.009092925679073886,0.002511513270336857,0.33403327595707805,0.3281937334701707,0.3377729905727512,0.2857142857142857,1312.3446104265404,1215.4113954075738
2024-07-26,0.00952611430356872,-0.00014285714285714287,0.3343869153602735,0.3229735523270164,0.34263953231271005,0.0,1324.846155191136,1215.23776520823
2024-07-29,-0.01810063270303683,0.0,0.33547302353905817,0.3185067767491998,0.34602019971174197,0.0,1300.8656015479908,1215.23776520823
2024-07-30,0.033746796637119894,0.0,0.3360007351963367,0.315599821957348,0.34839944284631513,0.0,1344.7656484556553,1215.23776520823
2024-07-31,-0.017693894583826027,0.0,0.3379964669845477,0.313521616454684,0.3484819165607682,0.0,1320.9715068319306,1215.23776520823
2024-08-01,-0.029297546530545313,0.0,0.3398163700081161,0.31164044850264666,0.34854318148923713,0.0,1282.2702826449977,1215.23776520823
2024-08-02,-0.04251283332891488,-0.003703275338093957,0.3409832646099306,0.31074199332375996,0.3482747420663094,0.14285714285714285,1227.7573398362902,1210.737405162414
2024-08-05,0.012347747783279944,0.005513296342496543,0.3409441053685,0.3106907640938615,0.34836513053763846,0.14285714285714285,1242.9173778076595,1217.4125592700198
2024-08-06,-0.012443660638002927,-0.0014948037960859858,0.34053333392987006,0.31105771922757647,0.34840894684255336,0.14285714285714285,1227.4509357571444,1215.59276635502
2024-08-07,0.0294184845535291,0.006051257019641371,0.34031339314895676,0.31181561061691526,0.3478709962341279,0.14285714285714285,1263.5606821509307,1222.948630615451
2024-08-08,0.008387564590674758,0.0022817457090961,0.33944714283009664,0.31503762291744747,0.34551523425245584,0.14285714285714285,1274.1588789867087,1225.7390884058027
2024-08-09,0.003500568374555186,-0.0005021619913134857,0.33821049827424826,0.3173256015862163,0.34446390013953526,0.14285714285714285,1278.6191592626483,1225.1235688243382
2024-08-12,0.029863648061696342,0.0034859415112626856,0.33689466458909145,0.3191229367912191,0.3439823986196893,0.14285714285714285,1316.80339183981,1229.3942779293295
2024-08-13,-0.0046616995861132,-0.00048109472769289997,0.3366643897342034,0.3194031894015047,0.3439324208642919,0.14285714285714285,1310.664850013078,1228.8028228239618
2024-08-14,0.028442330968962044,0.00935604086841743,0.3362701547060495,0.31962771171162146,0.34410213358232894,0.4014681597665785,1347.943213466535,1240.2995522535296
2024-08-15,0.0017068685056198859,-0.000870699310294555,0.3363934159530433,0.31976418972341175,0.3438423943235449,0.5619591029244839,1350.243975284965,1239.2196242888238
2024-08-16,0.016213420560457614,0.012619503767253834,0.3366792949030974,0.3196107468377133,0.3437099582591892,0.8516159522890188,1372.1360487154843,1254.8579610059915
2024-08-19,-0.0022829102290196864,-0.002722815354982405,0.33773499393286543,0.31884249766295863,0.3434225084041757,0.8571428571428571,1369.0035852942651,1251.4412144814423
2024-08-20,0.004646203065065385,0.004574774493636814,0.33884791385577234,0.3177336114793519,0.34341847466487563,1.0,1375.3642539483446,1257.166275829738
2024-08-21,-0.02321823298296614,-0.02321823298296614,0.3403629702109468,0.3164659867441104,0.3431710430449427,1.0,1343.4307262637285,1227.9770963391952
2024-08-22,0.016216578731844,0.015071697016073308,0.341015089642194,0.31633578587585476,0.3426491244819511,0.9752532238094317,1365.2165764069628,1246.484795077897
2024-08-23,-0.011378862482442442,-0.011928451630665943,0.3420022871749004,0.31589133814471965,0.3421063746803798,0.8571428571428571,1349.681964725277,1231.6161614914497
2024-08-26,-0.0037096317073980717,-0.0035088048812649147,0.34255467928662997,0.3160682027659703,0.3413771179473996,0.9850907562186543,1344.675141714029,1227.2946606921637
2024-08-27,-0.011581462673299613,-0.009570387487539736,0.34272676462324764,0.31683336837746356,0.3404398669992887,0.6899963051031933,1329.101836752554,1215.5489752279511
2024-08-28,-0.005231523535846557,-0.007241885642272997,0.3420967906368517,0.3187679167296359,0.3391352926335123,0.2857142857142857,1322.1486092120463,1206.7461085567681
2024-08-29,0.016044056077086914,0.0011158993768831294,0.3414661161633131,0.32021197503480214,0.3383219088018847,0.25019330223719305,1343.3612356404867,1208.092715787363
2024-08-30,-0.0321541192160617,-0.00394013288978601,0.34144066774829396,0.3201250496397195,0.33843428261198644,0.14285714285714285,1300.1666383194665,1203.332669943978
